run_id	resolution	steps	status	wall_time_ms	text_score	layout_score	loop_error	input_ocr_chars	mid_ocr_chars	mid_ocr_sample
20260424T072837Z-modal-ltx-s2-seed419-1280x736	1280x736	2	near_miss	2258.919	0.5575	0.9993	0.0152	763	738	i . Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams. and dense text for stability checks Arena Floor Velarium Trepdoors, lifts, and service pessages created sudden reveets during public spedis
20260424T072839Z-modal-ltx-s3-seed419-1280x736	1280x736	3	near_miss	2527.372	0.6289	0.9989	0.0218	763	716	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service pessages created sudden reveals during public sped
20260424T072842Z-modal-ltx-s4-seed419-1280x736	1280x736	4	near_miss	2623.506	0.5050	0.9989	0.0223	763	576	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service pessages created sudden reveals during public sped
20260424T072844Z-modal-ltx-s6-seed419-1280x736	1280x736	6	near_miss	2954.906	0.3445	0.9990	0.0166	763	564	H - Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for stability checks. Arena #loor Velarium Trapaoors, lifts, and service passages created sudden reveals during public sped
20260424T072847Z-modal-ltx-s8-seed419-1280x736	1280x736	8	fail	3413.457	0.5752	0.9991	0.0124	763	488	H - Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams. and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveeis during public sped
20260424T072851Z-modal-ltx-s2-seed420-768x448	768x448	2	pass	1234.924	0.2534	0.9996	0.0127	763	181	Sketchapedia: Roman Colosseum Arena Floor Velariuen Seating Matortats: Annotated Section Diagram ME Geegren Gramvoitynbrats mot wt er Ben! any Cenunbery aivoudét tee winuaarey SH6eH
20260424T072852Z-modal-ltx-s3-seed420-768x448	768x448	3	near_miss	1305.355	0.2249	0.9994	0.0163	763	163	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matertats: Annotated Section Diagram 0 Segre vrei uber oud wake cr int Be! barundury stud tre winner ast
20260424T072853Z-modal-ltx-s4-seed420-768x448	768x448	4	near_miss	1427.394	0.2574	0.9996	0.0113	763	98	Sketchapedia: Roman Colosseum Atena Floor Velarium ‘Seating Materlats: Annotated Section Diagram
20260424T072855Z-modal-ltx-s6-seed420-768x448	768x448	6	near_miss	1448.843	0.2362	0.9998	0.0050	763	96	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T072856Z-modal-ltx-s8-seed420-768x448	768x448	8	near_miss	1621.911	0.2700	0.9996	0.0065	763	105	Sketchapedia: Roman Colosseum Atena Floor Velarium Seating Materials, Annotated Section Diagram ert foe ~
20260424T072858Z-modal-ltx-s2-seed420-896x512	896x512	2	near_miss	1465.473	0.0128	0.9996	0.0129	763	604	A structured visual page’ with laasia, lagrams. and: Ganse teat fer etantity conch Arena Floor Vetariuam, Tapioor, it and seruce passages cremod suldon revends dung publ spnAumucanio awning system sagas spectanre and req
20260424T072859Z-modal-ltx-s3-seed420-896x512	896x512	3	near_miss	1610.021	0.0424	0.9996	0.0147	763	636	Asiructured vivoel page with labela, lagrams. and danse text fer staniity conc Arena Floor Vofarium Tepdoor, it, and serve pesenges cremod suldon revatio during puble spa fumducatio suming Syston saded spectators an requ
20260424T072901Z-modal-ltx-s4-seed420-896x512	896x512	4	near_miss	1622.653	0.0145	0.9998	0.0092	763	598	A-siuctured vivoel page with labela, cagrams, and Ganse text fer staniity ceca Arena Floor Vofarium Temdoor, it, and serve peesnges cremod suldon rovntdo during pute: sprfumducabio awning ey¥lom saved sects nl ei Seating
20260424T072902Z-modal-ltx-s6-seed420-896x512	896x512	6	near_miss	1769.492	0.0154	0.9999	0.0045	763	605	A-eructured vivos! page mitt abela, cagrams, and Ganse test fer stantity chats Arena Floor Vofarium Trapdoor, ia, and service pleenges creed sulden wo during fuble: speRumes-taia eumbry eptiin aeNba est want PatutEbaQaE 
20260424T072904Z-modal-ltx-s8-seed420-896x512	896x512	8	near_miss	1913.851	0.0153	0.9999	0.0040	763	613	A siuctured vivos! page with labela, clagrams, and Conse test for stantity checiia Arena Floor Vofarium Tupdoon, ia, and service paeenges creed julien weeks during puble spe Rumeuctbse autem eptiiaanenbarétt orn UTEAD Ue
20260424T072906Z-modal-ltx-s2-seed420-960x544	960x544	2	near_miss	1645.498	0.0188	0.9997	0.0120	763	615	A.sbucuired visual peg with Isbeis, diagrams. end danse tavt far stably checks Arena Floor Vetarium Trandoars fs. ant servis passages cmaluc'suddon ravests during publ: sosttasamictahle ewning kyntam shaded spectators an
20260424T072908Z-modal-ltx-s3-seed420-960x544	960x544	3	near_miss	1645.084	0.0367	0.9995	0.0142	763	705	Antuctred uipval pegs wlth Ispots, diagrams. and danse taut for stabiily checks. Arena Floor Velarium Trapdoor, ifs, cnt service passages croslad sudden revels durin public spedtaekmctabls awning system shaded spectators
20260424T072909Z-modal-ltx-s4-seed420-960x544	960x544	4	near_miss	1762.464	0.0214	0.9997	0.0108	763	641	Adtructured visual pegs wlth isbots, diegracns, and danse taut for stabiily checks Arena Floor Velarium Trapdoor ft and service passages created sudden ravests durny public soediaetmctatle awning fytam shaded spactators 
20260424T072911Z-modal-ltx-s6-seed420-960x544	960x544	6	near_miss	1889.317	0.0187	0.9999	0.0032	763	704	Astruxtured visual pegs wiih labels, diagracns, end danse taut for stadilly checks. Arena Floor Vetarium Trapdoor, its, and service passages Gealed sudden revels daring public spedtaetmmctatls awning system shaded specta
20260424T072913Z-modal-ltx-s8-seed420-960x544	960x544	8	near_miss	2047.384	0.0178	0.9999	0.0028	763	704	Astruxtured vinual pegs wiih lsbols, diagracns, and danse taut for stability checks. Arena Floor Velarium Trapdoor, its, and service passages Gealed sudden reveals daring publi: spedtaetmmctatls awning system shaded spec
20260424T072915Z-modal-ltx-s2-seed420-1024x576	1024x576	2	near_miss	1707.669	0.0149	0.9989	0.0199	763	676	Astnuciueed Visual nage with febels, diagrams. and Genes text for stedlity checits Arena Floor Velariuen Tragueioaes, lifte, and serios peanayes Crenisé:suaden ravens (eng (ube dpetagwaraticwNning sysieN: ahRdEd Speuuttn
20260424T072917Z-modal-ltx-s3-seed420-1024x576	1024x576	3	near_miss	1790.233	0.0184	0.9980	0.0273	763	634	Astucixed Viewsl page with lebets, diagrams. and Genxe twx! for stamdity checics Arena Floor Velarium Tropoor, ifts, anki warvios pranaies croolad euddon ravens aon Tube apedeeoatatie anni sysiom shaded speciTtnrs eed ya
20260424T072919Z-modal-ltx-s4-seed420-1024x576	1024x576	4	near_miss	1895.432	0.0449	0.9975	0.0287	763	599	Astochiesst viscel page wih teowin, Gagrama and Ganwe twx! for stwkbity checks. Arena Floor Velarium Trrguniooee te ae ero reap reer eRtoRLrereAks con (rUbive peREMRERTFERG ANE sy BHRABAL BHIECHTIES actToMGUiKORKenROSens
20260424T072921Z-modal-ltx-s6-seed420-1024x576	1024x576	6	near_miss	2088.597	0.0187	0.9971	0.0284	763	387	Agena Float Paitin Vinnie: anes ban eae LAAT eR NRRRES SU CAILLAT NUE EE NER RUEE Seat’ F ~ emeto Oat eset nen en tendo GURY Etre! CARRERA Lo REM Ma OC AN EA Annotated Section Diagram 41 Rhee raeorareceNG te RINE BORER —
20260424T072923Z-modal-ltx-s8-seed420-1024x576	1024x576	8	near_miss	2231.332	0.0220	0.9973	0.0258	763	448	Axouna Flact Vout WanteibenGa sume eR cba RANE IRNO WRRERTVONEH LATOR NRE OA HAMA ASSES: PR EO LO NNSA RN eset uducte denn dhastensesm me sia a eerOuNeMBRN ME Ore COMTARRCE Nate ANCA OAR SOHN MIAN ee sH FEN NAEACH Annota
20260424T072925Z-modal-ltx-s2-seed420-1280x736	1280x736	2	near_miss	2338.011	0.4463	0.9993	0.0145	763	781	Hi . Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams. and dense text for stability checks. Arena Floor Velarium Trapdoors, its, end service passages created suduien reveals during public sped
20260424T072927Z-modal-ltx-s3-seed420-1280x736	1280x736	3	near_miss	2493.367	0.6177	0.9992	0.0184	763	770	Hi . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for stabllity checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public spe
20260424T072930Z-modal-ltx-s4-seed420-1280x736	1280x736	4	near_miss	2600.761	0.6729	0.9994	0.0166	763	778	H - Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages crested sudden reveals during public sped
20260424T072932Z-modal-ltx-s6-seed420-1280x736	1280x736	6	near_miss	2937.329	0.6293	0.9996	0.0115	763	773	H . Sketchapedia: Roman Colosseum Astructured visual page with labels, diegrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages crested sudden reveals during public spe@t
20260424T072935Z-modal-ltx-s8-seed420-1280x736	1280x736	8	fail	3294.898	0.7510	0.9999	0.0048	763	777	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diegrams, and dense text for stabllity checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public spec
20260424T072939Z-modal-ltx-s2-seed421-768x448	768x448	2	pass	1225.408	0.2861	0.9996	0.0135	763	169	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matociats Annotated Section Diagram “Sian @arte cous mm we oy eo S Lunmp bewarutery honder ne wenaaatiy arent.
20260424T072940Z-modal-ltx-s3-seed421-768x448	768x448	3	pass	1296.200	0.2577	0.9994	0.0158	763	168	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Motecals Annotated Section Diagram "Frans Geena srt ot west or tt gp S Lamp benundery shen/ee ho wenantty Gut
20260424T072941Z-modal-ltx-s4-seed421-768x448	768x448	4	near_miss	1419.411	0.2712	0.9996	0.0121	763	182	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium ‘Seating Matarlats: Annotated Section Diagram {War's gnemaay stout not wean cr tt, aaa ‘S Lang beumtary chonste ho wanantty Graut.
20260424T072943Z-modal-ltx-s6-seed421-768x448	768x448	6	near_miss	1422.394	0.3046	0.9999	0.0021	763	169	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium Seating Materlats Annotated Section Diagram “Ean gnacayntenkt ou wet cy met vo S. Lp tevundasy chute bo wenantty quut
20260424T072944Z-modal-ltx-s8-seed421-768x448	768x448	8	near_miss	1558.871	0.2727	0.9999	0.0019	763	170	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium Seating Materlats Annotated Section Diagram SE ana gxataynteudt ou wes cy met a S. Lp tevandasy chante bo wexantty Gut
20260424T072946Z-modal-ltx-s2-seed421-896x512	896x512	2	near_miss	1524.879	0.0094	0.9995	0.0141	763	612	A muctured vuel page with losin, cagrame, and Gunse tert fer etutliny cheeks. Arena Floor Vetarium Trapdoor, i, and serace peeenges crewed! sudden revnnls dung pulic spavueetenhe aurung Sain shadkd specttors atl reguied 
20260424T072947Z-modal-ltx-s3-seed421-896x512	896x512	3	near_miss	1631.349	0.0444	0.9992	0.0202	763	438	Arena Floor Vetarium Trapdoor, end sore pataages cited sudden vod tng Plie serebutaie aun ym shaded Spacers an requ oarsmen ta Seating Materiats Sci for wae encoded Win ve achenchu tv How, 2epanind enn ae, tl ck, and can
20260424T072949Z-modal-ltx-s4-seed421-896x512	896x512	4	near_miss	1593.589	0.0342	0.9992	0.0211	763	445	Arena Floor Vetarium Tapa, iy, end sore petaages crulad sudden rvods tng Plii serebutaie aun sys shaded Spocairs and Yogurt coarse opt Seating Matoriats, Sch nor wae encodes Win ve achtnct Bvugh bone, 2epanind nun aN EK,
20260424T072950Z-modal-ltx-s6-seed421-896x512	896x512	6	near_miss	1795.811	0.0383	0.9994	0.0183	763	630	Airuchired viuel page with lable, diagrams, and danse ten! for stablity cheeks. Arena Floor Votasium Trapdoor, it, and seruce patanges croulod sudden revonls during pulic spevude-tabie gunung Fyxtnm shaded spactaors and!
20260424T072952Z-modal-ltx-s8-seed421-896x512	896x512	8	near_miss	1914.378	0.0395	0.9995	0.0155	763	623	Aciructired viusl page with labels, cagrame, and Ganse tet for stablity cheeks. Arena Floor Votasium Trapdoor, it, and seruce patanges crouled sudden revonts dusting pulic speneeeabie gunn Fyxtnm shaded spactnors end! fe
20260424T072954Z-modal-ltx-s2-seed421-960x544	960x544	2	near_miss	1650.589	0.0231	0.9990	0.0191	763	664	A structured viauat page with fubsis, diagrams. and danse tast for stability checks Arena Floor Yetsrium Thapdoors, #s, aed: service passages Crewind audon raveuis turing public wositeimctabts awuning Rvstem shaded spect
20260424T072956Z-modal-ltx-s3-seed421-960x544	960x544	3	near_miss	1727.561	0.0218	0.9984	0.0267	763	608	A ctructured viawat page with inbsis, dlegrare, and Oanee taut for statlity checks. Arena Floor Yetarium Trmdoors, ft, ned sorvice pansages crasied suddon revetés dorng public vostagkmctatla Gang tam shaded Spectators an
20260424T072957Z-modal-ltx-s4-seed421-960x544	960x544	4	near_miss	1731.770	0.0236	0.9982	0.0273	763	685	A bteuctured viaual pea with Indie, alagrams, arid danse taut for stabiity checks Arena Floor Yetarium Trapdoors, tft, aod service passages Created suddon revauis doring public spaekadtctabla auming system shaded spectat
20260424T072959Z-modal-ltx-s6-seed421-960x544	960x544	6	near_miss	1927.015	0.0346	0.9981	0.0267	763	625	| Actruetuned vioual page witn inbeis, dtagracna, atid dense taut for statalty checks. Arena Floor Vetarium Trmpdoors, fs, ned sone passages casted suddion reveuis dorng public xpsdaekmctatla awring sam shaded spectators
20260424T073001Z-modal-ltx-s8-seed421-960x544	960x544	8	near_miss	2129.089	0.0200	0.9986	0.0232	763	660	A structured visual pee itn labels, diagrarna, ond danse taut for stabilty checks. Arena Floor Yetarium | Tandoor, sed serve passages rao suddon rveus dur pubic vosehadumclaha anrangfystam shodud specials and veld coordi
20260424T073003Z-modal-ltx-s2-seed421-1024x576	1024x576	2	near_miss	1707.230	0.0152	0.9990	0.0192	763	645	AStruclired iT pagH With Gaels, dhagraind, and mense text for stutility checics, Arena Floor Vatariur Trmpakions, Idi, ancbsennoe passages Mend sudden sevens Giang nultc spetigemartatie awrny Sysien aheded spectiiars aod
20260424T073005Z-modal-ltx-s3-seed421-1024x576	1024x576	3	near_miss	1871.011	0.0408	0.9984	0.0264	763	623	Astructuredd viru! page wilh (ates, dognait, amd osnee text for siatity creaics, Arena Floor Velarium Trance, ik, net Secwioe pansies Caan oudden ravens dialog nuke gpectadeactefe cara syoN diteded speciatgrs ae rogaine 
20260424T073007Z-modal-ltx-s4-seed421-1024x576	1024x576	4	near_miss	1889.482	0.0933	0.9982	0.0277	763	635	A structured Vien pagw wit iniwes, disgratr.md omoee text for statiity checks, Arena Floor Velarium Tranakons, Mis, amet seeine passkpen end sudden rewanis dining :UNC gpedadoactatieenutian syne Siiades spactaties aod re
20260424T073009Z-modal-ltx-s6-seed421-1024x576	1024x576	6	near_miss	2154.818	0.0158	0.9982	0.0268	763	602	Sketch dia: R Col | | -Astructures! viewas —_— fninats. dingramt ane amane Mrs for nawtiity chacns, Arena Floor Vetarivm spate Ws. ene Ratings passage Canta oua MNT eR Ace NEN condedeaclatie stein Cehinel Werle’ spectarc
20260424T073011Z-modal-ltx-s8-seed421-1024x576	1024x576	8	near_miss	2279.274	0.0448	0.9987	0.0230	763	330	i . Sketchapedia: Roman Colosseum AStricturenl ViETOL MAN INR RNs. eQAAIE, QI game Next formamtey chachs, Avena Floor Aonoteted Section Diagram — 1 Teast raraomeneriny precip enemrr een ah Pen ey | 2. CeyMERRCToUANATZEMO
20260424T073013Z-modal-ltx-s2-seed421-1280x736	1280x736	2	near_miss	2271.637	0.3862	0.9988	0.0190	763	306	Sketchapedia: Roman Colosseum Arena Floor Velarium Trapdoors, lifts, and service ¢ ARS CHOSE reeis Curing prt OPMRESE ie ovr Ht HectaN 4 Coe i: Seating Materials Social ordar was encoded inte the architectiwe thaouat var
20260424T073015Z-modal-ltx-s3-seed421-1280x736	1280x736	3	near_miss	2525.568	0.4217	0.9982	0.0284	763	95	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T073018Z-modal-ltx-s4-seed421-1280x736	1280x736	4	near_miss	2701.877	0.3665	0.9980	0.0302	763	95	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T073021Z-modal-ltx-s6-seed421-1280x736	1280x736	6	fail	3120.487	0.4282	0.9981	0.0272	763	239	Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service passag ‘ rope hand Seating Materials Annotated Section 
20260424T073024Z-modal-ltx-s8-seed421-1280x736	1280x736	8	fail	3374.913	0.4341	0.9982	0.0226	763	232	Sketchapedia: Roman Colosseum A structured visual page with labels, dlagrams., and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passage pe hand Seating Materials Annotated Section D
